平均价,ID
1.0,0
-1.0,1
1.0,2
-1.0,3
1.0,4
-1.0,5
1.0,6
-0.5,7
1.0,8
-1.0,9
1.0,10
-1.0,11
1.0,12
-1.0,13
1.0,14
-1.0,15
1.0,16
-1.0,17
1.0,18
-1.0,19
1.0,20
-2.0,21
1.0,22
-1.0,23
1.0,24
-1.0,25
1.0,26
-1.0,27
1.0,28
-1.0,29
1.0,30
-1.0,31
1.0,32
-1.0,33
1.0,34
-1.0,35
1.0,36
-1.0,37
1.0,38
-1.0,39
1.0,40
-1.0,41
1.0,42
-2.0,43
2.0,44
-2.0,45
2.0,46
-2.0,47
2.0,48
-2.0,49
2.0,50
-2.0,51
2.0,52
-2.0,53
2.0,54
-2.0,55
2.0,56
-2.0,57
2.0,58
-2.0,59
2.0,60
-2.0,61
2.0,62
-2.0,63
2.0,64
-2.0,65
2.0,66
-1.0,67
1.0,68
-1.0,69
1.0,70
0.0,71
1.5,72
-1.5,73
1.5,74
-1.5,75
1.5,76
-1.5,77
1.5,78
-1.5,79
1.5,80
-1.5,81
1.5,82
-1.5,83
1.5,84
0.0,85
0.0,86
0.0,87
0.0,88
0.0,89
0.0,90
0.0,91
0.0,92
0.0,93
0.0,94
0.0,95
0.0,96
0.0,97
0.0,98
0.0,99
0.0,100
0.0,101
0.0,102
0.0,103
0.0,104
0.0,105
0.0,106
0.0,107
0.0,108
0.0,109
0.0,110
0.0,111
0.0,112
0.0,113
0.0,114
0.0,115
0.0,116
0.0,117
0.0,118
0.0,119
0.0,120
0.0,121
0.0,122
0.0,123
0.0,124
0.0,125
0.0,126
0.0,127
0.0,128
0.0,129
0.0,130
0.0,131
0.0,132
0.0,133
0.0,134
0.0,135
0.0,136
0.0,137
0.0,138
0.0,139
0.0,140
0.0,141
0.0,142
0.0,143
0.0,144
0.0,145
0.0,146
0.0,147
0.0,148
0.0,149
0.0,150
0.0,151
0.0,152
0.0,153
0.0,154
0.0,155
0.0,156
0.0,157
0.0,158
0.0,159
0.0,160
0.0,161
0.0,162
0.0,163
0.0,164
0.0,165
0.0,166
0.0,167
0.0,168
0.0,169
0.0,170
0.0,171
0.0,172
0.0,173
0.0,174
0.0,175
0.0,176
0.0,177
0.0,178
0.0,179
0.0,180
0.0,181
0.0,182
0.0,183
0.0,184
0.0,185
0.0,186
0.0,187
0.0,188
0.0,189
0.0,190
0.0,191
0.0,192
0.0,193
0.0,194
0.0,195
0.0,196
0.0,197
0.0,198
0.0,199
0.0,200
0.0,201
0.0,202
0.0,203
0.0,204
-0.5,205
0.5,206
-0.5,207
0.5,208
-0.5,209
0.5,210
-0.75,211
0.75,212
-0.75,213
0.75,214
-0.75,215
0.75,216
-1.5,217
1.0,218
-1.0,219
1.0,220
-1.0,221
1.5,222
-3.5,223
1.0,224
-1.0,225
1.0,226
-1.0,227
1.0,228
-1.0,229
1.0,230
-1.0,231
1.0,232
-1.0,233
1.0,234
-1.0,235
1.0,236
-1.0,237
1.0,238
-1.0,239
1.0,240
-1.0,241
1.0,242
-1.0,243
1.0,244
-1.0,245
1.0,246
-1.0,247
1.0,248
-1.0,249
1.0,250
-1.0,251
1.0,252
-1.0,253
1.0,254
-1.0,255
1.0,256
-1.0,257
1.0,258
-1.0,259
1.0,260
-1.5,261
1.5,262
-1.5,263
1.5,264
-1.5,265
1.5,266
-1.5,267
1.5,268
-1.5,269
1.25,270
-1.25,271
1.25,272
-1.25,273
1.25,274
-1.25,275
1.25,276
-1.25,277
1.25,278
-1.25,279
1.25,280
-1.25,281
1.25,282
-1.25,283
1.25,284
-1.25,285
1.25,286
-1.25,287
1.25,288
-1.25,289
1.25,290
-1.25,291
1.25,292
-1.5,293
1.25,294
-1.25,295
1.25,296
-1.25,297
1.25,298
-1.25,299
1.25,300
-1.25,301
1.25,302
-1.25,303
1.25,304
-1.25,305
1.25,306
-1.25,307
1.25,308
-1.25,309
1.25,310
-1.25,311
1.25,312
-1.25,313
1.25,314
-1.25,315
1.25,316
-1.25,317
1.25,318
-1.25,319
1.25,320
-1.25,321
1.25,322
-1.25,323
1.25,324
-1.25,325
1.25,326
-1.25,327
1.25,328
-1.5,329
1.0,330
-1.0,331
1.0,332
-1.0,333
1.0,334
-1.0,335
1.0,336
-1.0,337
1.0,338
-1.0,339
1.0,340
-1.0,341
1.0,342
-1.0,343
1.0,344
-1.0,345
1.0,346
-1.0,347
1.0,348
-1.0,349
1.0,350
-1.0,351
1.0,352
-1.0,353
1.0,354
-1.0,355
1.0,356
-1.0,357
1.0,358
-1.0,359
1.0,360
-1.0,361
1.0,362
-1.0,363
1.0,364
-1.0,365
1.0,366
-1.0,367
1.0,368
-1.0,369
1.0,370
-1.0,371
1.0,372
-1.0,373
1.0,374
-1.0,375
1.0,376
-1.0,377
1.0,378
-1.0,379
1.0,380
-1.0,381
1.0,382
-1.0,383
1.0,384
-1.0,385
1.0,386
-1.0,387
1.0,388
-1.0,389
1.0,390
-1.0,391
1.0,392
-1.0,393
1.0,394
-1.0,395
1.0,396
-1.0,397
1.0,398
-1.0,399
1.0,400
-1.0,401
1.0,402
-1.0,403
1.0,404
-1.0,405
1.0,406
-1.0,407
1.0,408
-1.0,409
1.0,410
-1.0,411
1.0,412
-1.0,413
1.0,414
-1.0,415
1.0,416
-1.0,417
1.0,418
-1.0,419
1.0,420
-1.0,421
1.0,422
-1.0,423
1.0,424
-1.0,425
1.0,426
-1.0,427
1.0,428
-1.0,429
1.0,430
-1.0,431
1.0,432
-1.0,433
1.0,434
-1.0,435
1.0,436
-1.0,437
2.0,438
-2.0,439
2.0,440
-2.0,441
2.0,442
-2.0,443
2.0,444
-2.0,445
2.0,446
-2.0,447
2.0,448
-2.0,449
2.0,450
-2.0,451
2.0,452
-2.0,453
3.0,454
-3.0,455
3.0,456
-3.0,457
3.0,458
-3.0,459
3.0,460
-3.0,461
3.0,462
-3.0,463
3.0,464
-3.0,465
3.0,466
-2.0,467
2.5,468
-2.5,469
2.5,470
-2.5,471
2.5,472
-2.5,473
2.5,474
-2.5,475
2.5,476
-2.5,477
2.5,478
-2.5,479
2.5,480
-2.5,481
2.5,482
-2.5,483
2.5,484
-2.5,485
2.5,486
-2.5,487
2.5,488
-2.5,489
2.5,490
-2.5,491
2.5,492
-2.5,493
2.5,494
-2.5,495
2.5,496
-2.5,497
2.5,498
-2.5,499
2.5,500
-2.5,501
2.5,502
-2.5,503
2.5,504
-2.5,505
2.5,506
-2.5,507
2.5,508
-2.5,509
2.5,510
-2.5,511
2.5,512
-2.5,513
2.5,514
-2.5,515
2.5,516
-2.5,517
2.5,518
-2.5,519
2.5,520
-2.5,521
2.5,522
-2.5,523
2.0,524
-2.0,525
2.0,526
-2.0,527
2.0,528
-2.0,529
2.0,530
-2.0,531
2.0,532
-2.0,533
2.0,534
-2.0,535
2.0,536
-2.0,537
2.0,538
-2.0,539
2.0,540
-2.0,541
2.0,542
-2.0,543
2.0,544
-2.0,545
2.0,546
-2.0,547
2.0,548
-2.0,549
2.0,550
-2.0,551
2.0,552
-2.0,553
2.0,554
-2.0,555
2.0,556
-2.0,557
2.0,558
-2.0,559
2.0,560
-2.0,561
2.0,562
-2.0,563
2.0,564
-2.0,565
2.0,566
-2.0,567
2.0,568
-2.0,569
2.0,570
-2.0,571
2.0,572
-2.0,573
2.0,574
-2.0,575
2.0,576
-2.0,577
2.0,578
-2.0,579
2.0,580
-2.0,581
2.0,582
-2.0,583
2.0,584
-2.0,585
2.0,586
-2.0,587
2.0,588
-2.0,589
2.0,590
-2.0,591
2.0,592
-2.0,593
2.0,594
-2.0,595
2.0,596
-1.0,597
1.5,598
-1.5,599
1.5,600
-1.5,601
1.5,602
-1.5,603
1.5,604
-1.5,605
1.5,606
-1.5,607
1.5,608
-1.5,609
1.5,610
-1.5,611
1.5,612
-1.5,613
1.5,614
-1.5,615
1.5,616
-1.5,617
1.5,618
-1.3927374225885405,619
1.3536626746793692,620
-1.2777581097217272,621
1.3189600188859978,622
-1.3422601786283308,623
1.3647192112295146,624
,625
