一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-03-20,0
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-03-31,1
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-04-10,2
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-04-30,3
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-05-10,4
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-05-20,5
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-05-31,6
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-06-10,7
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-06-20,8
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-06-30,9
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-07-10,10
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-07-20,11
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-07-31,12
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-08-10,13
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-08-20,14
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-08-31,15
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-09-10,16
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-09-20,17
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-09-30,18
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-10-10,19
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-10-20,20
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-10-31,21
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-11-10,22
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-11-20,23
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-11-30,24
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-12-10,25
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-12-20,26
粮油,米面类,亿田粮田稻花香,5.9,5.95,6.0,斤,2023-12-31,27
,,,,5.949999999999998,,,,28
,,,,5.949999999999998,,,,29
,,,,5.949999999999998,,,,30
,,,,5.949999999999998,,,,31
,,,,5.949999999999998,,,,32
,,,,5.949999999999998,,,,33
,,,,5.949999999999998,,,,34
