一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期
水果,进口果,红提,16.0,17.0,18.0,斤,2023-12-31
水果,进口果,红提,14.0,15.0,16.0,斤,2023-06-30
水果,进口果,红提,13.8,14.8,15.8,斤,2023-06-20
水果,进口果,红提,13.8,14.8,15.8,斤,2023-06-10
水果,进口果,红提,13.0,14.0,15.0,斤,2023-05-31
水果,进口果,红提,12.0,13.0,14.0,斤,2023-05-20
水果,进口果,红提,11.0,12.0,13.0,斤,2023-05-10
水果,进口果,红提,11.0,12.0,13.0,斤,2023-04-30
水果,进口果,红提,11.0,12.5,14.0,斤,2023-04-10
水果,进口果,红提,12.0,13.5,15.0,斤,2023-03-31
水果,进口果,红提,14.0,15.5,17.0,斤,2023-03-20
水果,进口果,红提,13.0,15.0,17.0,斤,2023-03-10
水果,进口果,红提,11.0,12.0,13.0,斤,2023-02-28
水果,进口果,红提,12.0,12.5,13.0,斤,2023-02-20
水果,进口果,红提,15.0,15.5,16.0,斤,2023-01-31
水果,进口果,红提,15.0,15.5,16.0,斤,2023-01-10
