一级分类,二级分类,品名,最低价,平均价,最高价,单位,发布日期,ID
水果,进口果,红提,16.0,17.0,18.0,斤,2023-12-31,0
水果,进口果,红提,14.0,15.0,16.0,斤,2023-06-30,1
水果,进口果,红提,13.8,14.8,15.8,斤,2023-06-20,2
水果,进口果,红提,13.8,14.8,15.8,斤,2023-06-10,3
水果,进口果,红提,13.0,14.0,15.0,斤,2023-05-31,4
水果,进口果,红提,12.0,13.0,14.0,斤,2023-05-20,5
水果,进口果,红提,11.0,12.0,13.0,斤,2023-05-10,6
水果,进口果,红提,11.0,12.0,13.0,斤,2023-04-30,7
水果,进口果,红提,11.0,12.5,14.0,斤,2023-04-10,8
水果,进口果,红提,12.0,13.5,15.0,斤,2023-03-31,9
水果,进口果,红提,14.0,15.5,17.0,斤,2023-03-20,10
水果,进口果,红提,13.0,15.0,17.0,斤,2023-03-10,11
水果,进口果,红提,11.0,12.0,13.0,斤,2023-02-28,12
水果,进口果,红提,12.0,12.5,13.0,斤,2023-02-20,13
水果,进口果,红提,15.0,15.5,16.0,斤,2023-01-31,14
水果,进口果,红提,15.0,15.5,16.0,斤,2023-01-10,15
,,,,11.10833333333333,,,,16
,,,,10.549999999999997,,,,17
,,,,9.991666666666664,,,,18
,,,,9.433333333333332,,,,19
,,,,8.874999999999998,,,,20
,,,,8.316666666666665,,,,21
,,,,7.758333333333331,,,,22
