ID,平均价
0,38.5
1,38.5
2,38.5
3,38.5
4,39.0
5,39.0
6,39.0
7,39.0
8,26.5
9,39.0
10,26.5
11,39.0
12,26.5
13,39.0
14,24.0
15,37.5
16,24.0
17,35.5
18,24.0
19,35.5
20,24.0
21,35.5
22,22.5
23,34.0
24,22.5
25,34.0
26,22.5
27,34.0
28,22.5
29,34.0
30,22.5
31,34.0
32,22.5
33,34.0
34,22.5
35,34.0
36,22.5
37,34.0
38,22.5
39,34.0
40,22.5
41,34.0
42,22.5
43,34.0
44,22.5
45,34.0
46,22.5
47,34.0
48,22.5
49,34.0
50,22.5
51,34.0
52,22.5
53,34.0
54,22.5
55,34.0
56,22.5
57,34.0
58,22.5
59,34.0
60,22.5
61,34.0
62,22.5
63,34.0
64,22.5
65,34.0
66,22.5
67,34.0
68,22.5
69,34.0
70,22.5
71,34.0
72,22.5
73,34.0
74,22.5
75,34.0
76,22.5
77,34.0
78,22.5
79,34.0
80,22.5
81,34.0
82,22.5
83,34.0
84,22.5
85,34.0
86,22.5
87,34.0
88,22.5
89,34.0
90,22.5
91,34.0
92,22.5
93,34.0
94,22.5
95,34.0
96,22.5
97,36.5
98,22.5
99,36.5
100,22.5
101,36.5
102,22.5
103,36.5
104,22.5
105,36.5
106,22.5
107,36.5
108,22.5
109,39.0
110,22.5
111,39.0
112,22.5
113,39.0
114,22.5
115,39.0
116,22.5
117,39.0
118,22.5
119,39.0
120,22.5
121,39.0
122,22.5
123,39.0
124,22.5
125,39.0
126,22.5
127,39.0
128,26.5
129,43.5
130,26.5
131,43.5
132,26.5
133,43.5
134,26.5
135,43.5
136,26.5
137,43.5
138,26.5
139,43.5
140,26.5
141,43.5
142,26.5
143,43.5
144,26.5
145,43.5
146,26.5
147,43.5
148,26.5
149,43.5
150,26.5
151,43.5
152,26.5
153,43.5
154,26.5
155,43.5
156,26.5
157,43.5
158,26.5
159,43.5
160,26.5
161,43.5
162,26.5
163,43.5
164,26.5
165,43.5
166,26.5
167,43.5
168,26.5
169,43.5
170,28.999999999999996
171,46.5
172,28.999999999999996
173,46.5
174,28.999999999999996
175,46.5
176,28.999999999999996
177,46.5
178,28.999999999999996
179,46.5
180,28.999999999999996
181,46.5
182,28.999999999999996
183,46.5
184,28.999999999999996
185,46.5
186,28.999999999999996
187,46.5
188,28.999999999999996
189,46.5
190,28.999999999999996
191,46.5
192,28.999999999999996
193,46.5
194,28.999999999999996
195,46.5
196,28.999999999999996
197,46.5
198,28.999999999999996
199,46.5
200,28.999999999999996
201,46.5
202,28.999999999999996
203,46.5
204,28.999999999999996
205,46.5
206,28.999999999999996
207,46.5
208,28.999999999999996
209,46.5
210,28.999999999999996
211,46.5
212,28.999999999999996
213,46.5
214,28.999999999999996
215,46.5
216,28.999999999999996
217,46.5
218,28.999999999999996
219,46.5
220,28.999999999999996
221,46.5
222,28.999999999999996
223,46.5
224,28.999999999999996
225,46.5
226,28.999999999999996
227,46.5
228,28.999999999999996
229,46.5
230,28.999999999999996
231,46.5
232,28.999999999999996
233,46.5
234,28.999999999999996
235,46.5
236,28.999999999999996
237,46.5
238,28.999999999999996
239,46.5
240,28.999999999999996
241,46.5
242,28.999999999999996
243,46.5
244,28.999999999999996
245,46.5
246,28.999999999999996
247,46.5
248,28.999999999999996
249,46.5
250,28.999999999999996
251,46.5
252,28.999999999999996
253,46.5
254,28.999999999999996
255,46.5
256,28.999999999999996
257,46.5
258,28.999999999999996
259,46.5
260,28.999999999999996
261,46.5
262,28.999999999999996
263,46.5
264,28.999999999999996
265,46.5
266,28.999999999999996
267,46.5
268,28.999999999999996
269,46.5
270,28.999999999999996
271,46.5
272,28.999999999999996
273,46.5
274,28.999999999999996
275,46.5
276,28.999999999999996
277,46.5
278,28.999999999999996
279,46.5
280,28.999999999999996
281,46.5
282,28.999999999999996
283,46.5
284,28.999999999999996
285,46.5
286,28.999999999999996
287,46.5
288,28.999999999999996
289,46.5
290,28.999999999999996
291,46.5
292,28.999999999999996
293,46.5
294,28.999999999999996
295,46.5
296,28.999999999999996
297,46.5
298,28.999999999999996
299,46.5
300,28.999999999999996
301,46.5
302,28.999999999999996
303,46.5
304,28.999999999999996
305,46.5
306,28.999999999999996
307,46.5
308,28.999999999999996
309,46.5
310,28.999999999999996
311,46.5
312,28.999999999999996
313,46.5
314,28.999999999999996
315,46.5
316,28.999999999999996
317,46.5
318,28.999999999999996
319,46.5
320,28.999999999999996
321,46.5
322,28.999999999999996
323,46.5
324,28.999999999999996
325,46.5
326,28.999999999999996
327,46.5
328,28.999999999999996
329,46.5
330,28.999999999999996
331,46.5
332,28.999999999999996
333,46.5
334,28.999999999999996
335,46.5
336,28.000000000000004
337,46.5
338,28.000000000000004
339,47.5
340,28.000000000000004
341,47.5
342,28.000000000000004
343,47.5
344,28.000000000000004
345,47.5
346,28.000000000000004
347,47.5
348,28.000000000000004
349,47.5
350,28.000000000000004
351,47.5
352,28.000000000000004
353,47.5
354,28.000000000000004
355,47.5
356,28.000000000000004
357,47.5
358,26.5
359,39.0
360,26.5
361,39.0
362,26.5
363,39.0
364,26.5
365,39.0
366,26.5
367,39.0
368,26.5
369,39.0
370,26.5
371,39.0
372,26.5
373,39.0
374,26.5
375,39.0
376,26.5
377,39.0
378,26.5
379,39.0
380,26.5
381,37.0
382,26.5
383,37.0
384,26.5
385,37.0
386,26.5
387,37.0
388,26.5
389,37.0
390,26.5
391,37.0
392,26.5
393,37.0
394,26.5
395,37.0
396,26.5
397,37.0
398,26.5
399,37.0
400,26.5
401,37.0
402,26.5
403,37.0
404,26.5
405,37.0
406,26.5
407,37.0
408,26.5
409,37.0
410,26.5
411,37.0
412,26.5
413,37.0
414,26.5
415,37.0
416,26.5
417,37.0
418,26.5
419,37.0
420,26.5
421,37.0
422,26.5
423,37.0
424,26.5
425,37.0
426,26.5
427,37.0
428,26.5
429,37.0
430,26.5
431,37.0
432,26.5
433,37.0
434,26.5
435,37.0
436,26.5
437,37.0
438,26.5
439,37.0
440,26.5
441,37.0
442,26.5
443,37.0
444,26.5
445,37.0
446,26.5
447,37.0
448,26.5
449,37.0
450,26.5
451,37.0
452,26.5
453,37.0
454,26.5
455,37.0
456,26.5
457,37.0
458,26.5
459,37.0
460,26.5
461,37.0
462,26.5
463,37.0
464,26.5
465,37.0
466,26.5
467,37.0
468,26.5
469,37.0
470,26.5
471,37.0
472,26.5
473,37.0
474,26.5
475,37.0
476,26.5
477,37.0
478,26.5
479,37.0
480,26.5
481,37.0
482,26.5
483,37.0
484,26.5
485,37.0
486,26.5
487,37.0
488,26.5
489,37.0
490,26.5
491,37.0
492,26.5
493,37.0
494,26.5
495,37.0
496,26.5
497,37.0
498,26.5
499,37.0
500,26.5
501,37.0
502,26.5
503,37.0
504,26.5
505,37.0
506,26.5
507,37.0
508,26.5
509,37.0
510,26.5
511,37.0
512,26.5
513,37.0
514,26.5
515,37.0
516,26.5
517,36.5
518,26.5
519,36.5
520,26.5
521,36.5
522,26.5
523,36.5
524,26.5
525,36.5
526,26.5
527,36.5
528,26.5
529,36.5
530,26.5
531,36.5
532,26.5
533,36.5
534,26.5
535,36.5
536,26.5
537,36.5
538,26.5
539,36.5
540,26.5
541,36.5
542,26.5
543,36.5
544,26.5
545,36.5
546,26.5
547,36.5
548,26.5
549,36.5
550,26.5
551,36.5
552,26.5
553,36.5
554,26.5
555,36.5
556,28.500000000000004
557,37.5
558,28.500000000000004
559,37.5
560,28.500000000000004
561,37.5
562,28.500000000000004
563,37.5
564,28.500000000000004
565,37.5
566,28.500000000000004
567,37.5
568,28.500000000000004
569,37.5
570,28.500000000000004
571,37.5
572,28.500000000000004
573,37.5
574,28.500000000000004
575,37.5
576,28.500000000000004
577,37.5
578,28.500000000000004
579,37.5
580,28.500000000000004
581,37.5
582,28.500000000000004
583,37.5
584,28.500000000000004
585,37.5
586,28.500000000000004
587,37.5
588,28.500000000000004
589,37.5
590,28.500000000000004
591,37.5
592,28.500000000000004
593,37.5
594,28.500000000000004
595,37.5
596,28.500000000000004
597,37.5
598,28.500000000000004
599,37.5
600,28.500000000000004
601,37.5
602,28.500000000000004
603,37.5
604,28.500000000000004
605,37.5
606,28.500000000000004
607,37.5
608,28.500000000000004
609,37.5
610,28.500000000000004
611,37.5
612,27.115461349487305
