ID,平均价
0,123.50000000000001
1,123.50000000000001
2,123.50000000000001
3,123.50000000000001
4,123.50000000000001
5,123.50000000000001
6,123.50000000000001
7,123.50000000000001
8,123.50000000000001
9,123.50000000000001
10,123.50000000000001
11,123.50000000000001
12,123.50000000000001
13,123.50000000000001
14,123.50000000000001
15,123.50000000000001
16,123.50000000000001
17,123.50000000000001
18,123.50000000000001
19,123.50000000000001
20,123.50000000000001
21,123.50000000000001
22,123.50000000000001
23,123.50000000000001
24,123.50000000000001
25,129.0
26,129.0
27,129.0
28,129.0
29,129.0
30,129.0
31,129.0
32,129.0
33,125.97209167480469
